Acinetobacter	Aeromonas	Bacillus	Bacteroides	Bartonella	Bordetella	Borrelia	Brucella	Burkholderia	Campylobacter	Chlamydia	Clostridium	Corynebacterium	Coxiella	Enterobacter	Enterococcus	Escherichia	Francisellacf	Fusobacterium	Haemophilus	Helicobacter	Klebsiella	Kyrpidia	Legionella	Leptospira	Listeria	Mycobacterium	Mycoplasma	Neisseria	Pseudomonas	Rickettsia	Salmonella	Serratia	Shigella	Staphylococcus	Streptococcus	Vibrio	Yersinia	Group
SRR6257125	0	0	0.00660787932645202	0	0	0	0	0	0.0746348577027366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.97502677330417e-05	0	0	0	0	0.0491489507143345	0	0	0	Human Settlements
SRR6257126	0.000390078990995677	0	0.0237298052855703	0	0	0	0	0	0.0581867828235218	0	0	0	0	0	0.0171634756038098	0.126369339791308	1.62532912914865e-05	0	0	0	0	0	0	0	0	0	4.87598738744596e-05	0	0	4.87598738744596e-05	0	0	0	0	0.259987647498618	6.50131651659461e-05	0	0	Human Settlements
SRR6257127	0.00202131919681165	0.00238363112831563	0.00354684311893366	0	0	0	0	0	0.00467191701149864	0	0	0	0.0164565893098911	0	0.00385194790335806	0.00148738582406895	0	0	3.81380980530501e-05	0	0	0	0	0	0	0	1.9069049026525e-05	0	0	0.00200225014778513	0	0	0	0	0.0100875269350317	0.00314639308937663	0	0	Human Settlements
SRR6257128	0.00846264704896605	0	0.00291584274558434	0	0	0	0	0	0.0508093977276536	0	0	0	0.0120152830378389	0	0.0101551764587593	0.0601099306230519	0	0	0	0	0	0	0	0	0	0	0	0	0	8.37885846432282e-05	0	0	0	0	0.049133626034789	0.00504407279552234	0	1.67577169286456e-05	Human Settlements
SRR6262843	1.27820029398607e-05	5.11280117594427e-05	0.00037067808525596	6.39100146993034e-05	0	0	0	1.27820029398607e-05	0	1.27820029398607e-05	0	0.000511280117594427	0.000409024094075542	0	1.27820029398607e-05	0.000242858055857353	0.00139323832044481	0	0	1.27820029398607e-05	0	0	0	0	0	0	0.000178948041158049	0	0	0.00213459449095673	0	0	0	0	0.0026330926056113	0.00279925864382949	0	0	Livestock Farms
SRR6262844	0	0	9.67047844692116e-05	0	0	0	0	1.20880980586515e-05	0	4.83523922346058e-05	0	7.25285883519087e-05	0.000132969078645166	0	0	0.000314290549524938	4.83523922346058e-05	0	2.41761961173029e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110001692333728	0.0574063776805357	0	0	Livestock Farms
SRR6262845	0	0	2.68470790378007e-05	0	0	0	0	0	0	0	0	0.000456400343642612	2.68470790378007e-05	0	4.0270618556701e-05	1.34235395189003e-05	0.000120811855670103	0	1.34235395189003e-05	0	0	0	0	0	0	0	0	0	0	1.34235395189003e-05	0	0	0	0	0.000187929553264605	0.0871590420962199	0	1.34235395189003e-05	Livestock Farms
SRR6262846	0	0	0	0	0	9.21166565338344e-05	0	0.00110539987840601	0	0	0	0.000515853276589473	5.52699939203007e-05	0	5.52699939203007e-05	3.68466626135338e-05	0.000884319902724811	0	3.68466626135338e-05	0	0	0	0	0	0	0	0	0	0	9.21166565338344e-05	0	0	0	0	0.000313196632215037	0.0577202969841007	0	0	Livestock Farms
SRR6262847	0	0	1.24168073904838e-05	0	0	0	0	0	0	0	0	0.000980927783848217	0.000136584881295321	0	1.24168073904838e-05	3.72504221714513e-05	9.93344591238701e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24168073904838e-05	0	0	0.000894010132114831	0.000471838680838383	0	0	Livestock Farms
SRR6262848	0	0	0	0	0	0	0	1.85704469906591e-05	0	0	0	0.00126279039536482	0.000111422681943954	0	0	0	7.42817879626363e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.85704469906591e-05	0	0	0	0	0.000854240561570317	0.000668536091663726	0	0	Livestock Farms
SRR6262849	1.7020697167756e-05	0	0	0	0	0	0	0	0	0	0	0.00742102396514161	0.0008510348583878	0	1.7020697167756e-05	0.0004255174291939	0.000136165577342048	0	0	0	0	0	0	0	0	0	0	0	0	1.7020697167756e-05	0	0	0	0	0.00534449891067538	0.00146377995642702	1.7020697167756e-05	0	Livestock Farms
SRR6262862	0	0	3.55726304181563e-05	0	0	0	0	3.55726304181563e-05	0	0	0	1.77863152090781e-05	0.00144069153193533	0	0	1.77863152090781e-05	5.33589456272344e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00161855468402611	0.0604734717108657	0	0	Livestock Farms
SRR6262868	0.000472830435731432	0.000169734002570258	0.00258238161053321	0	0	0	0	2.4247714652894e-05	0	0	0	0.000872917727504183	0.000630440580975243	0	0.000193981717223152	0.000424335006425644	0.000266724861181834	0	7.27431439586819e-05	0.000533449722363667	0	0	0	0	0	1.2123857326447e-05	4.84954293057879e-05	0	0.00012123857326447	0.00064256443830169	0	8.48670012851289e-05	0	0	0.024817535947237	0.0438519919497587	0	4.84954293057879e-05	Livestock Farms
SRR6262870	0	0	1.18691544414376e-05	0	0	0	0	0	0	0	0	0.000854579119783507	0.000356074633243128	0	0.000106822389972938	7.12149266486255e-05	4.74766177657504e-05	0	2.37383088828752e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000830840810900631	0.00154299007738689	0	0	Livestock Farms
SRR6262900	0	0	0	1.34316530335388e-05	0	0	0	9.40215712347719e-05	0	0	0	0.00225651770963452	0.000402949591006165	0	2.68633060670777e-05	0.000443244550106782	0.000967079018414796	0	0	0	0	0	0	0	0	0	1.34316530335388e-05	0	0	1.34316530335388e-05	0	1.34316530335388e-05	0	0	0.00392204268579334	0.00208190622019852	0	0	Livestock Farms
SRR6262901	0.000137096635991294	0.000154233715490206	0.00197076414237486	0.000171370794989118	0	0	0	0.000274193271982589	6.85483179956472e-05	0.00066834610045756	0	0	0.00586088118862783	0	0.00018850787448803	5.14112384967354e-05	3.42741589978236e-05	0	0.0002913303514815	0.0010110876904358	0	0	0	0	0	0	0	0	0.000257056192483677	0.00066834610045756	0	3.42741589978236e-05	0	0	0.0447620516511576	0.0609737288571282	0	8.5685397494559e-05	Livestock Farms
SRR6262902	0	0	0.00140712945590994	0.000156347717323327	0	0	0	0.000692397033860448	0	0	0	0.000290360046457607	0.00276958813544179	0	0.000714732422049495	0	8.93415527561869e-05	0	0.000156347717323327	0.000290360046457607	0	0	0	0	0	0	2.23353881890467e-05	0	0	0.00212186187795944	0	0.00013401232913428	0	0	0.0709818636647905	0.0132448851961047	0	0	Livestock Farms
SRR6262903	0.000469520306753267	0	0.00238672822599577	3.91266922294389e-05	0	0	0	0	0	0	0	0	0.000704280460129901	0	0	0	7.82533844588778e-05	0	0.000273886845606072	0	0	0	0	0	0	0	7.82533844588778e-05	0	0	0.000939040613506534	0	0	0	0	0.0522732608185304	0.00903826590500039	0	0	Livestock Farms
SRR6262904	0.000494246659973743	0	0.000926712487450768	9.26712487450768e-05	0	0	0	0	0	0.000123561664993436	0	0.00304270600046336	0.00835585759518109	0	7.72260406208974e-05	3.08904162483589e-05	9.26712487450768e-05	0	0.000509691868097923	0	0	0	0	0	0	1.54452081241795e-05	3.08904162483589e-05	0	1.54452081241795e-05	0.000386130203104487	0	0	0	0	0.18606842227199	0.0124333925399645	0	3.08904162483589e-05	Livestock Farms
SRR6262905	0.000498121666216974	0	0.00417176895456715	0	0	0	0	0.000332081110811316	0	0	0	0.000830202777028289	0.00097548826300824	0	0.00120379402669102	0.000269815902534194	0.000207550694257072	0	0	0	0	0	0	0	0	0	0.000311326041385608	0	0	0.00224154749797638	0	0	0	0	0.0410950374629003	0.00118303895726531	0	2.07550694257072e-05	Livestock Farms
SRR6262906	0.000327648033201667	5.46080055336112e-05	0.00156542949196352	0.000109216011067222	0	0	0	0.000673498734914538	1.82026685112037e-05	0	0	0.000273040027668056	5.46080055336112e-05	0	0.000400458707246482	0	1.82026685112037e-05	0	7.2810674044815e-05	0.000673498734914538	0	0	0	0	0	0	0	0	3.64053370224075e-05	0.00238454957496769	0	0	0	0	0.0313996031818265	0.0231719970147624	0	5.46080055336112e-05	Livestock Farms
SRR6262907	0.000272879216836648	0	0.00346215506361497	0	0	0	0	0.0012620663778695	0	0	0	0.000102329706313743	0.00470716649043217	0	0.000460483678411843	0	3.4109902104581e-05	0	0.000375208923150391	0.000392263874202681	0	0	0	0	0	0	5.11648531568714e-05	0	0	0.000460483678411843	0	0.000289934167888938	0	0	0.0743425316369342	0.0210628645495787	0	3.4109902104581e-05	Livestock Farms
SRR6262908	9.16074489942811e-05	6.54338921387722e-05	0.0022116655542905	7.85206705665266e-05	0	0	0	7.85206705665266e-05	0	2.61735568555089e-05	0	0.000327169460693861	0.000209388454844071	0	3.92603352832633e-05	9.16074489942811e-05	0.000170128119560808	0	2.61735568555089e-05	2.61735568555089e-05	0	0	0	0	0	0	7.85206705665266e-05	0	0	0.000549644693965686	7.85206705665266e-05	1.30867784277544e-05	0	0	0.0158611754544384	0.00494680224569118	0	1.30867784277544e-05	Livestock Farms
SRR6262909	0	0	0.00234518387601115	0	0	0	0	0.00139351505676025	0	0.00156345591734077	0	0.000135952688464414	0.00037386989327714	0	0.000951668819250901	0	0.000339881721161036	0	0.000509822581741554	0	0	0	0	0	0	0	0.00037386989327714	0	3.39881721161036e-05	0.00234518387601115	0	0	0	0	0.0460199850452043	0.0261369043572837	0	0	Livestock Farms
SRR6262910	0	0	0.00101314012034877	0	0	0	0	6.14024315362888e-05	0	0	0	0	0.000399115804985877	0	0.000168856686724794	0.000537271275942527	0	0	0	3.07012157681444e-05	0	0	0	0	0	0	3.07012157681444e-05	0	0	0.00122804863072578	0	7.6753039420361e-05	0	0	0.0622313643620287	0.00538806336730935	0	0	Livestock Farms
SRR6262912	0	0	0	0	0	0	0	0.000286543214298506	0	0	0	0.00146853397327985	0.00042981482144776	0	0	0.0146734004322027	0.000907386845278604	0	2.38786011915422e-05	0	0	0	0	0	0	0	0	0	0	3.58179017873133e-05	0	1.19393005957711e-05	0	0	0.0045011163246057	0.00617261840801366	0	0	Livestock Farms
SRR6262913	0	0	0	0	0	0	0	2.21756533501868e-05	0	0	0	0.000964640920733127	0.000698533080530885	0	0	0.000243932186852055	0.000376986106953176	0	0	0	0	0	0	0	0	0	1.10878266750934e-05	0	0	0	0	0	0	0	0.00537759593742031	0.00143032964108705	0	0	Livestock Farms
SRR6262916	0	0	1.17982963260105e-05	0	0	0	0	2.3596592652021e-05	0	0	0	0.00046013355671441	0.00129781259586116	0	1.17982963260105e-05	8.25880742820737e-05	3.53948889780316e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00176974444890158	0.000247764222846221	0	0	Livestock Farms
SRR6262917	0	0	0	0	0	0	0	0	0	0	0	0.000254011261165912	0.000402184496846027	0	0	1.05838025485797e-05	8.46704203886372e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.11676050971593e-05	2.11676050971593e-05	0	0	1.05838025485797e-05	0.000412768299394606	0.0667943778840862	0	0	Livestock Farms
SRR6262918	0	0	2.19845448649599e-05	0	0	0	0	0	0	0	0	0.00012091499675728	0.000637551801083838	0	0	7.69459070273598e-05	0.000186868631352159	0	4.39690897299199e-05	0	0	0	0	0	0	0	0	0	0	4.39690897299199e-05	0	0	0	0	0.00130808041946512	0.000956327701625757	0	2.19845448649599e-05	Livestock Farms
SRR6262919	0	0	1.47826215501057e-05	0	0	0	0	0	0	0	0	0.001818262450663	0.00116782710245835	0	0	0.000192174080151374	0.000458261268053277	0	0	0	0	0	0	0	0	0	0	0	0	1.47826215501057e-05	0	0	0	0	0.00202521915236448	0.0684731030200896	0	0	Livestock Farms
SRR6262939	0	0	0	5.21648408972353e-05	0	0	0	0	0	3.47765605981568e-05	0	0.00210398191618849	0.000573813249869588	0	1.73882802990784e-05	0.00154755694661798	0.000434707007476961	0	0	0	0	0	0	0	0	0	0	0	0	3.47765605981568e-05	3.47765605981568e-05	0	0	0	0.00311250217353504	0.0126065032168319	0	0	Livestock Farms
SRR6262940	0	0	0	0	0	0	0	0	0	0	0	0.000914186734669329	0.00108258955421368	0	0	4.81150912983857e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00144345273895157	0.000553323549931436	0	0	Livestock Farms
SRR6262941	2.02081438819844e-05	0	0.000151561079114883	0	0	0	0	3.03122158229767e-05	0	0	0	0.00305142972617965	0.00160654743861776	0	0	0.000656764676164494	0.000161665151055876	0	0	0	0	0	0	0	0	0	0	0	0	1.01040719409922e-05	0	0	0	1.01040719409922e-05	0.00452662422956451	0.00764878245933111	0	0	Livestock Farms
SRR6262942	3.45093347750567e-05	0	1.15031115916856e-05	0	0	0	0	0	0	0	0	0.00155292006487755	0.000632671137542705	0	0	3.45093347750567e-05	0.00041411201730068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000874236480968102	0.00348544281228072	0	0	Livestock Farms
SRR6262943	0	0	0	0	0	0	0	0	0	0	0	0.000918391071843757	0.000976517089049058	0	0	6.97512206463613e-05	4.65008137642409e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.32504068821204e-05	0	0	0	0	0.00442920251104394	0.00268542199488491	0	0	Livestock Farms
SRR6262946	0	0	0	3.67215041128085e-05	0	0	0	0	0	0	0	0.000587544065804935	0.000807873090481786	0	0	3.67215041128085e-05	0.000459018801410106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00236853701527615	0.000293772032902468	0	0	Livestock Farms
SRR6262947	0	0	3.56701227052221e-05	0	0	0	0	0	0	0	0	0.00049938171787311	0.00200941691239418	0	0	3.56701227052221e-05	0	0	0	0	0	0	0	0	0	0	2.37800818034814e-05	0	0	2.37800818034814e-05	0	0	0	0	0.00120089413107581	0.00380481308855702	0	0	Livestock Farms
SRR6262948	0	0	0	0	0	0	0	2.52895655252643e-05	0	0	0	0.00636032572960397	0.00184613828334429	0	0	0.000341409134591068	0.000252895655252643	0	2.52895655252643e-05	0	0	0	0	0	0	0	0	0	0	2.52895655252643e-05	0	0	0	0	0.00373021091497648	0.052867836730565	0	0	Livestock Farms
SRR6262949	0	0	2.26333955751712e-05	0	0	0	0	0	0	0	0	0.000158433769026198	0.000577151587166865	0	0	0.000113166977875856	4.52667911503423e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000497934702653766	0.00179935494822611	0	0	Livestock Farms
SRR6262950	0	0	0	0.000215749730312837	0	0	0	7.70534751117275e-05	0	0	0	0.00218831869317306	0.000477731545692711	0	3.0821390044691e-05	0.000909231006318385	0.00183387270765912	0	0	0	0	0	0	0	0	0	0	0	0	1.54106950223455e-05	0	0	0	0	0.00235783633841886	0.0037602095854523	0	0	Livestock Farms
SRR6262951	0	0	0	0	0	0	0	0	0	0	0	0.000127346356620737	0.000152815627944885	0	0	3.82039069862211e-05	2.54692713241474e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000140080992282811	0.00245778468278023	0	0	Livestock Farms
SRR6262953	1.57274743248982e-05	1.57274743248982e-05	0.000157274743248982	3.14549486497963e-05	0	0	0	3.14549486497963e-05	0	3.14549486497963e-05	0	0.0017142947014139	0.000880738562194297	0	0	0.000314549486497963	0.00111665067706777	0	4.71824229746945e-05	4.71824229746945e-05	0	0	0	0	0	0	1.57274743248982e-05	0	0	0.000125819794599185	0	0	0	0	0.00824119654624664	0.0106317726436312	0	0	Livestock Farms
SRR6262960	0	0.000117872403123619	0.000795638721084426	8.8404302342714e-05	0	0	0	2.94681007809047e-05	0	0.000176808604685428	0	0.000117872403123619	0.00677766317960807	0	0.000176808604685428	0	0	0	0.000795638721084426	0.001237660232798	0	0	0	0	0	0	0.000206276705466333	0	0.000117872403123619	0.000795638721084426	0	8.8404302342714e-05	0	0	0.0285545896566966	0.0406659790776484	0	5.89362015618093e-05	Livestock Farms
SRR6262961	0	0	0.000708306503541532	0	0	0	0	0.000128783000643915	0	2.14638334406525e-05	0	2.14638334406525e-05	0.00478643485726551	0	0.000193174500965872	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14638334406525e-05	0.00139514917364241	0.000107319167203263	2.14638334406525e-05	0	0	0.0412105602060528	0.00326250268297918	0	0	Livestock Farms
SRR6262962	0.00431472567932959	0.000230118702897578	0.000843768577291119	0.000191765585747982	0	0	0	0.000441060847220358	0	0	0	0	0.00155330124455865	0	0.000364354612921165	0	0	0	0	9.58827928739908e-05	0	0	0	0	0	0	0.000191765585747982	0	0	0.00431472567932959	0	0	0	0	0.0564557884442058	0.00954992617024949	0	1.91765585747982e-05	Livestock Farms
SRR6262964	0	0.00164203612479475	0.00151572565365669	0	0	0.000126310471138057	0	0.000252620942276115	0	0	0	0.00101048376910446	0.000757862826828344	0	0.00138941518251863	0.000252620942276115	0.00138941518251863	0	0.000252620942276115	0	0	0	0	0	0	0	0.000126310471138057	0	0	0.0147783251231527	0	0.00138941518251863	0	0	0.0640394088669951	0.00922066439307819	0	0	Livestock Farms
SRR6262965	0.000308002464019712	0	0.00330402643221146	5.6000448003584e-05	0	0	0	2.8000224001792e-05	0.00014000112000896	0	0	5.6000448003584e-05	0.00450803606428851	0	0.00014000112000896	0	0	0	2.8000224001792e-05	0.000168001344010752	0	0	0	0	0	0	2.8000224001792e-05	0	2.8000224001792e-05	0.000504004032032256	0	0	0	0	0.0656605252842023	0.0646805174441396	0	0	Livestock Farms
SRR6262968	0	0	7.36878949210618e-05	0.000110531842381593	0	0	0	0	0	1.84219737302655e-05	0	0.00852937383711291	0.000350017500875044	0	0	0.000571081185638229	0.000184219737302655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00222905882136212	0.00388703645708601	0	0	Livestock Farms
SRR6262969	0.00346246088848652	0	0.00303362398945379	0.000285891266021823	0	0	0	0	0	0.000397071202808088	0	1.58828481123235e-05	0.00293832690077985	0	0.000111179936786265	0	0	0	9.5297088673941e-05	0	0	0	0	0	0	0	0	0	0	0.000142945633010912	0	9.5297088673941e-05	0	0	0.130795254204984	0.00667079620717587	0	0	Livestock Farms
SRR6262970	0.000240297969482158	3.00372461852697e-05	0.00190736513276463	0	0	0	0	0	0	0	0	3.00372461852697e-05	4.50558692779046e-05	0	0.00058572630061276	0	0.000180223477111618	0	0.00108134086266971	0.000375465577315872	0	0	0	0	0	0	0.000150186230926349	0	1.50186230926349e-05	0.000600744923705395	0	6.00744923705395e-05	0	0	0.0850504625735913	0.0140724498377989	0	0	Livestock Farms
SRR6262972	0.000809560524286816	0.000732459521973786	0.00185042405551272	0.000192752505782575	0	0	0	0	0	0	0	0.00131071703932151	0.00030840400925212	0	0.000539707016191211	0.000771010023130301	0.00165767154973015	0	0	0	0	0	0	0	0	0	0.00015420200462606	0	3.8550501156515e-05	0.000655358519660756	0	0.00015420200462606	0	0	0.0945643793369314	0.00929067077872012	3.8550501156515e-05	0	Livestock Farms
SRR6262973	0	0	0.00453965825044631	0	0	0	0	0	0	0	0	0	0.00423361387401173	0	0.000408059168579444	0.000102014792144861	0	0	0	0	0	0	0	0	0	0	0.000153022188217291	0	0	0.00545779137975006	0	0	0	0	0.07890844172405	0.010303494006631	0	0	Livestock Farms
SRR6262974	2.57805047822836e-05	0.000154683028693702	0.00149526927737245	0.000180463533475985	0	0	0	0	0	0	0	7.73415143468509e-05	0.0012632447343319	0	0.000128902523911418	0.00134058624867875	0.000103122019129135	0	0.000128902523911418	0.000232024543040553	0	0	0	0	0	0	0.000232024543040553	0	0	0.001727293820413	0	0	0	0	0.0912114259197195	0.0526180102606409	0	0	Livestock Farms
SRR6262975	5.34625940050611e-05	0	0.00171080300816196	1.78208646683537e-05	0	0	0	0.000695013722065795	3.56417293367074e-05	0.000231671240688598	0	1.78208646683537e-05	0.000873222368749332	0	8.91043233417685e-05	0	0	0	3.56417293367074e-05	0.00014256691734683	0	0	0	0	0	0	1.78208646683537e-05	0	5.34625940050611e-05	0.00151477349681007	0	0	0	0	0.0506112556581245	0.0252521652350572	0.00033859642869872	0	Livestock Farms
SRR6262976	0.000232120289892451	0	0.00678307069352384	0	0	0	0	0	0	0	0	0.000412658293142135	0.00154746859928301	0	0.00126376602274779	0	0	0	0.000335284863177985	0	0	0	0	0	0	0	2.57911433213834e-05	0	0	0.00157325974260439	0	0	0	0	0.0767802336677585	0.00956851417223326	0	0	Livestock Farms
SRR6262977	0	0	0.00195856545961003	0	0	0	0	0.00200208913649025	0	0	0	0.00100104456824513	0.00692026462395543	0	0.000261142061281337	0.00121866295264624	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00313370473537604	0	0	0	0	0.0881354456824513	0.00326427576601671	0	0	Livestock Farms
SRR6262978	0.000345444838740068	0.000188424457494583	0.000251232609992777	0	0	0	0	0.000910718211223817	0	0	0	0.000251232609992777	0.000816505982476525	0	0	3.14040762490971e-05	0	0	0	0	0	0	0	0	0	0	3.14040762490971e-05	0	0	0.00128756712621298	0	0	0	0	0.0595107244920391	0.00314040762490971	0	0	Livestock Farms
SRR6262979	4.30385194749301e-05	0	0.00464816010329245	0	0	0	0	8.60770389498601e-05	0	0	0	0.00017215407789972	0.00034430815579944	0	0.000946847428448461	0.00017215407789972	0.00025823111684958	0	0.000430385194749301	0	0	0	0	0	0	0	0.00012911555842479	0	0	0.0142887884656768	0	4.30385194749301e-05	0	0	0.0373574349042393	0.00335700451904454	0	0	Livestock Farms
SRR6262980	0.00261664261664262	0	0.00213564213564214	0	0	0	0	0.000942760942760943	0	0	0	0.000692640692640693	0.00963924963924964	0	0.000269360269360269	0.000134680134680135	0.000692640692640693	0	0.000557960557960558	0	0	0	0	0	0	0	0	0	0.000230880230880231	0.00340548340548341	0	0	0	0	0.0777681577681578	0.0288985088985089	0	0	Livestock Farms
SRR6262981	0.00143699667694518	0	0.000538873753854444	8.9812292309074e-05	0	0	0	0	0	0.000688560907702901	0	0.00122743466155735	0.000359249169236296	0	2.99374307696913e-05	0	0	0	8.9812292309074e-05	0.000119749723078765	0	0	0	0	0	2.99374307696913e-05	0	0	0.000389186600005987	0.00152680896925426	0	0	0	0	0.0912492889860192	0.0149088405233063	0	0	Livestock Farms
SRR6262992	0	0	0	0	0	0	0	0	0	0	0	0.000235892769886603	0.001230012300123	0	3.36989671266576e-05	5.05484506899864e-05	3.36989671266576e-05	0	0	0	0	0	0	0	0	0	0	0	0	6.73979342533151e-05	0	1.68494835633288e-05	0	0	0.00518964093750527	0.12173751874505	0	0	Livestock Farms
SRR6262996	0	0	2.34181068802398e-05	0	0	0	0	0	0	0	0	0.00255257364994614	0.000819633740808393	0	0	0.000327853496323357	0.000140508641281439	0	0	0	0	0	0	0	0	0	2.34181068802398e-05	0	0	7.02543206407194e-05	0	0	0	0	0.00222472015362278	0.0150812608308744	0	0	Livestock Farms
SRR6262997	0	1.80929980097702e-05	0.000434231952234485	5.42789940293107e-05	0	0	0	0	0	0	0	7.23719920390809e-05	0.000488510946263796	0	7.23719920390809e-05	0.000108557988058621	0.000904649900488511	0	0	0	0	0	0	0	0	0	1.80929980097702e-05	0	0	0.000325673964175864	0	3.61859960195404e-05	0	0	0.0188709969241903	0.0593993124660756	0	5.42789940293107e-05	Livestock Farms
SRR6262998	2.57433389110568e-05	3.86150083665851e-05	0.000283176728021624	1.28716694555284e-05	0	0	0	0	0	1.28716694555284e-05	0	0.000682198481143004	0.000334663405843738	0	7.72300167331703e-05	0.000283176728021624	0.0012228085982752	0	0	0	0	0	0	0	0	0	0	0	1.28716694555284e-05	7.72300167331703e-05	0	0	0	0	0.00440211095379071	0.059196807825975	0	0	Livestock Farms
SRR6263001	6.24151543994882e-05	0	0	0	0	0	0	0	0	0	0	0.000905019738792579	0.000390094714996801	0	0	0.000202849251798337	0.00146675612838797	0	0	3.12075771997441e-05	0	0	0	0	0	0	1.5603788599872e-05	0	3.12075771997441e-05	9.36227315992323e-05	0	0	0	0	0.00120149172219015	0.00415060776756597	0	0	Livestock Farms
SRR6263002	0.000681473221200012	0	0.000263296471827277	0	0	0	0	6.19521110181829e-05	0	0	0	0.000789889415481833	0.000588545054672738	0	0	6.19521110181829e-05	0.000309760555090915	0	0	1.54880277545457e-05	0	0	0	0	0	0	0	0	0	9.29281665272744e-05	0	1.54880277545457e-05	0	0	0.00418176749372735	0.00932379270823653	0	0	Livestock Farms
SRR6263003	0	0.000512940762669637	1.46554503619896e-05	7.32772518099481e-05	0	0	0	1.46554503619896e-05	0	0	0	0.00152416683764692	0.000410352610135709	0	4.39663510859689e-05	0.000952604273529326	0.00211038485212651	0	0	0	0	0	0	0	0	0	0	0	0	0.000146554503619896	0	0	0	0	0.00732772518099481	0.0109036550693203	0	0	Livestock Farms
SRR6263004	0	9.38649846061425e-05	0.000112637981527371	7.5091987684914e-05	0	0	0	5.63189907636855e-05	0	0	0	0.000525643913794398	0.000337913944582113	0	0.000206502966133514	0.000225275963054742	0.000225275963054742	0	1.87729969212285e-05	0.000300367950739656	0	0	0	0	0	0	1.87729969212285e-05	0	5.63189907636855e-05	0.000337913944582113	0	0	0	0	0.0255312758128708	0.0167455132537358	0	3.7545993842457e-05	Livestock Farms
